127.0.0.1 - - [08/Feb/2021:14:14:20 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:52:42 +0530] "GET /JavaDemo/js/extjs/ext-all.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:52:42 +0530] "GET /JavaDemo/js/extjs/ext-all-6.0.2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:52:43 +0530] "GET /JavaDemo/js/extjs/ext-all-debug.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:52:43 +0530] "GET /JavaDemo/js/extjs/ext-all-debug-6.0.2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:52:43 +0530] "GET /JavaDemo/js/js/EmpList.js HTTP/1.1" 200 8055
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:53:38 +0530] "GET /JavaDemo/ HTTP/1.1" 200 935
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:53:38 +0530] "GET /JavaDemo/js/extjs/ext-all.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:53:38 +0530] "GET /JavaDemo/js/extjs/ext-all-6.0.2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:53:38 +0530] "GET /JavaDemo/js/extjs/ext-all-debug.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:53:38 +0530] "GET /JavaDemo/js/extjs/ext-all-debug-6.0.2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Feb/2021:16:53:39 +0530] "GET /JavaDemo/js/js/EmpList.js HTTP/1.1" 200 8043
